ExampleID,Senses,ZapPDLMAText,ZapAPText,SpaText,EngText,Audio,Sources
EX0333,S0824,,"biquiiche dàni ca la? laaca ti yaga guiichini casica biquiiche xiñà ca, peru laani la? naguídxini la? ne riquiiñecabeni para poste la? ne na rápani nasooni la? bia' xhono bia' o chii bia' bia'casi nga risooni la? ne nápanin stale guiichi ne ricá ti vaina huiini luni la?, nápani casi bizaa huiini la? napa blancu ladi la? ne rócabeni, ro binnini ne pájaru","el guamuchil de cerro también es un árbol de espinas como el guamuchil rojo, pero es un macizo y se usa para hacer postes y tiene de altura ocho o diez metros de altura solo llega a medir eso de altura, tiene muchas espinas y da una vainita, tiene como frijoles dentro, tiene partes blancas en el cuerpo y lo comen, lo comen las persona y los pájaros","the biquiiche dani is also a thorny tree, almost like the biquiiche xiñà, it is dense and it is used to make posts and it gets as high as six or seven meters that is as high as it grows, and it has a lot of thorns, and it produces small seed pods, it has a sort of little bean, white on the outside, and it is edible, people and birds eat it",f7e54b83e0fcbcd06cbb05c934a6289d,
EX0334,S0826,,"biquiiche blancu ca la? nápani caadxi bandaga verde la? ne rácani nasoo huiini de bia' bia' chii bia' rácani de nasoo, peru qui riquiiñedini para nin para xadé la?, nin para yaga le' la? nin para gasti' nabé namuxeni, nagueenda riaabini","el guamúchil blanco tiene unas hojas verdes y llega a medir diez metros de altura, pero no sirve ni para leña de comal, ni para leña de cerco ni para nada es muy débil, se degrada rápido","the biquiiche blancu has green leaves and it can grow rather tall, up to ten meters in height, but it is not used neither for firewood nor to build fences nor anything else it is weak, it rots easily",78a20d968cd4c65bf7b7c3dbdbf1f8f4,
EX0335,S0827,,"bitiaa la? riquiiñeni para lu endaró, riquiiñeni para ucaaluni lu pa napu costemiá cue' layalu la? riquiiñeni ne riquiiñeni también guiuutuni aca licuarni la? ne ugueu'ni xiiñu ora napa biduyu ne huaniisi también laaca zanda gueeni sanda gueeni la? ne cadi gannadibe pa chigueebe bitiaa, cadi gábidicabe laabe  pa bitiaani la? ne gueebeni ziadooru ante gueebe café","el epazote se usa para la comida, se usa para ponerlo en la postemilla que sale a un lado de los dientes y también se puede licuar para darselo de tomar a tu hijo si tiene lombrices y los adultos también lo pueden tomar lo puede tomar y no debe saber si va a tomar epazote, que no le digan que es epazote y debe tomarlo en la mañana en ayunas","the [herb called] Mexican tea is used in cooking, it is also applied on sores that come out around the teeth, it is used and it is used by grinding it, blending it, and giving it to children to drink when they have parasites and adults can also drink it they can drink it, but they should not know ahead of time that they are drinking the tea, they shouldn't be told that what they are drinking is [the herb called] Mexican tea, and they need to drink it on an empty stomach",cb1c98f42194561c9a034ba774e515b1,
EX0336,S0828,,"prisilana' ca la? ti yaga naro'bani la? rihuinnini uriá guiigu, uriá ca ra nisasi ca purti laani yaga nisani ne nápani prisilana' ti yaga naga'ni la?, bandaga stìni rihuinni uriá ca guiigu ca nabé, yaga nisani bandaga stìni la? casi bandaga nalasega la? pero nápani casi stale, casi paraisuni casi paraisu ne cuananaxhi huiini stíni ca la? cadxi bola huiini xiña' , rácani verde la? ne ora ma nagüini ca la? ma naxiñà gani color de rosa ga, casi congo, pero rihuinnini ne rinda'naxhi bandaga ca ora caanu la' ne nanaxhi fru, cuananaxhi huiini stìni ca, jmá rihuinnini lu ca guiigu ca ra nuu nisa, ragá nga rihuinni, ganga prisilana'","el prisilana' es un árbol grande que se da a la orilla del río, sólo se da en lugares con agua porque es una planta ribereña el prisilana' es un árbol muy verde, su hoja se ve mucho en la orilla de los río, es un árbol ribereño su hoja es como hoja de, es más o menos delgada pero tiene, es como el paraíso y su frutita son unas bolitas rojas, som verdes y cuando ya están maduras son rojas, de color medio rosa, como el congo, la hoja huele rico cuando la tocas y su fruto es dulce, se da más en los ríos donde hay agua, esa es la prisilana'","the prisilana' is a large tree that grows along the edges of rivers, along the edge of water bodies since it is a riparian tree the prisilana' is a green tree, its leaves are often seen by the edge of rivers, it is a riparian tree its leaves are sort of narrow leaves but they have a lot of sort of, the are sort of those of the paraisu, like the paraisu and its little fruits are small, round and red, they are green and when they ripen they become reddish, sort of pink in color, like [the fruit of the] congo, similar though, and the leaves smell nice when you touch them and its small fruit is sweet, it is mostly visible along the rivers where there is water, that's where you see it, that's the prisilana'",680b2fb5e5b0af166fe9f68918effca9,
EX0337,S0830,,"sihuaani neza luguiaa ne ribeeni guie' xiñà ribeeni guie' xiñà ne nápani biidxi huiini, ne biidxi huiini stìni nuu ndaani vaina huiini stì ne yaga sooni ne naroobani qui riquiiñedicabeni, de lujusini","está plantado por el mercado y da flores rojas da flores rojas y tiene semillitas y sus semillitas están dentro de su vainita y es un árbol alto y grande no lo usan, sólo es de lujo","it is standing by the market, and it produces red flowers it produces red flowers and it has small seeds, and its small seeds are contained inside a seed pod, and it is a tall and large tree it has no uses, it is ornamental",50aecd4fe04648cb7339c0f6add2c9dd,
EX0339,S0837,,"chu bi' ca la? ti yaga naro'bani la? nagaa la? nápani caadxi bandaga huiini lasé' cadi tandi nabata la? ne nabata ca bandaga stìni la? ne redondo ne rácani ti yaga xada ne ricá caadxi bola huiini xiñà luni, ro binni, nanaxhi, nápani caadxi biidxi huiini dentru bola huiini","el chu bi' es un árbol grande, fresco, tiene unas hojitas delgadas no tan anchas y su hoja es plana y redondo, es un árbol chaparro y da unas bolitas rojas que come la gente, es dulce, tiene unas semillitas dentro, bolitas","the chu bi' is a large tree, green, it has small leaves, narrow, not very wide and its leaves are flat and round and it is a shrub and it produces small round red fruits, people eat them, they are sweet, they have small round seeds inside",0c453b1d49901008e6c422ad0ac6338f,
EX0340,S0839,,"chumaga muxe' ca la? ti yaga huiini', la, risooni la? bia' gaayu' bia' ne chumaga muxe' ca la? rábicabeni zacà la? purti qui runi huantardini para poste la?, qui riquiiñedini para, solamente para yaga xadé la? ne nápani jmá guiichi gandxu stiini, jmá stale guiichi gandxu nápani, richezani ladi binni o xhaba binni ora tiidi ladeni, nápani bandaga huiini' stìni la? color nagaa huiini la? pero na nalase'","el chumaga muxe' es una planta que llega a medir aproximadamente cinco metros de altura y la Mimosa hexandra Micheli se llaman así porque no aguanta como poste, no sirve para, sólamente para leña en el comal y tiene muchas espinitas en forma de gancho, tiene más espinas en forma de gancho, corta la piel y la ropa de las personas cuando pasan cerca de ella, tiene sus hojitas color verdecito pero delgado","the chumaga muxe is a small tree that can grow up to five meters tall and it is said that the name ""chumaga muxe' "" is due to the fact that the wood is not hardy enough to make poles, it isn't used, except as firewood, and it has a lot of hook-shaped thorns, it has a lot of hook-shaped thorns, it tears people's skin and clothes if you walk by it, it has small, think, green leaves",6b727bf07ffeeecf106523fc8ec18de2,
EX0341,S0840,,"chumaga nguiiu' ca la? riquiiñeni para poste la?, casi chumaga muxecani la? pero jmá huaxie' guiichi nápani la? ne laaca, bandaga huiini stìni la? na nalase' ne riquiiñeni para yaga xadé la? ne ne jmá runi ahuantarni, jmá ahuantadorni para ndaani yu","el chumaga nguiiu' sirve para postes, es como el chumaga muxe' pero tiene menos espinas y también, sus hojas son chiquitas y delgadas y sirve como leña para el comal y aguanta más, es más aguantador al estar bajo tierra","the chumaga nguiiu' is good for cutting out posts, it is like the chumaga muxe' but it has less thorns and similarly its leaves are small and thin and it is used as firewood and it is sturdier, it is sturdier when buried below ground",d5b0e8660d69450f31e7cb21a2c3d754,
EX0342,S0841,,"yaga cobano ca la? ti yaga, rácani yaga narooba, xcuni ca la? narooba la? ne ne nápani stale rama stíni ne bandaga ca la? casi verde la? peru nabata huiini la? ne cumu casi naduxhu huiini punta ne jaa entonce, cuananaxhi stìni ca la? casi ti ti pera, peru jmá nagui... jmá naguidxi guidiladini ne dentru ca la? nápani ca biidxi stìni ca la? casi ti, na color naxiñà ne na napa casi cola casi ti, casi ti xhiaa huiini","el árbol de cóbano es un árbol que se hace grande, su raíz es grande y tiene muchas ramas y la hoja es como verde, anchito y como que tiene filosa la punta este entonces, su fruto es como una pera, pero más du... su cáscara es más dura y por dentro tiene sus semillas como un, de color rojo y tiene como cola, como unas alitas","the cobano tree is a tree, it becomes a large tree, its root is large and it has many branches and the leaves are almost green, but a little wide and with an almost sharp tip and, then, its fruits are almost like pears, but tough...the skin is tougher and inside it has its seeds, almost red in color, and it has a sort of tail, almost, almost like little wings",e47e46d3f44adf964f85826c202fa4cf,
EX0344,S0847,,"dxima ca la? laaca ti yaga nasooni la? ne rácani narooba la? ridxélani lu dáni la? ne ricá ti guie' huiini color morado luni la? rinda'naxhi ne ruchuugucabeni para yaga ñee ne xhabaladini ca la? riaba pur parte, ne jaa yaga naguídxini, qui...ne xcuni ca la? rie guete ndaani yu ne nabé runi huantarni ndaani yu la? ne ca, ora nabídxini ca la? nápani caadxi xhabaladini la? casi ora casi ora dí'ba, dí'ba la? ne qui randadi ricani clavu, ne nabé naguidxini, qui rándadi rirezani, qui randadi por ejemplu qui riaabidini ndaani yu nabé yaga naguidxini ne lu dàni ca nga ridxélani ne lade guidxi también nuuni","el guayacán también es un árbol alto y se hace grande, se encuentra en el cerro y da una flor de color morado, huele rico y lo cortan para horcón y su corteza se cae por partes, es un árbol macizo, y su raíz va muy abajo de la tierra y aguantar mucho enterrado y , cuando está seco tiene su corteza como si estuviera cocido, y no se le puede poner un clavo, es muy duro, no se puede cortar, por ejemplo no se pudre dentro de la tierra y es un árbol muy grueso, y se encuentra en los cerros y en el pueblo también","the dxima is also a tall tree, and gets big, it can be seen in the hills, and it puts out small flowers that are purple in color, they smell good and they cut it to make support posts, and its bark peels off by chunks, and uh the wood is firm, no...and its root digs deep down into the ground and it withstands well being underground and, when it dries up, its bark takes on the texture of a textile, a textile, and you can't drive a nail into it, [the wood] is very firm, it doesn't split, it can't, for instance, it doesn't rot underground, the wood is very firm, and it can be seen in the hills and in town as well there are some",754735b941adac75d9f693523e5a0934,
EX0345,S0853,,"endadxiña ca la? cuananaxhini, ró binnini ne bandaga stìni ca la? runi binnini te para guee la? ora cayuuba ladxido', ora napa colesterol la? ne este, ácido, xii nga rábicabe, ácido úrico la?, buenísimoni, este ácani te ne nápani yaala'","el chicozapote es una fruta, se come y su hoja se prepara en te para que lo tomen cuando les duele el pecho, cuando se tiene colesterol y este ácido, cómo es que le dicen, ¿ácido úrico?, es buenísimo, se prepara en te y tiene chicle","the genda dxiña is an edible fruit, the leaves of its tree are used to make a tea for when you have heartburn, for when you have high cholesterol, and acid...what is it called, uric acid? it's very good, you make it into a tea and it has resin",cdf4c4f805e65ddc97993d1493c5fa32,
EX0346,S0857,,"guie' niza la? ti yaga nasooni, narooba rácani, nápani stale rama bandaga stíni la? riquiiñe para irenda quesu, para inda'naxhi quesu, guie' stìni la? color rosadu","el madrecacao es un árbol alto, se hace grande y tiene muchas ramas su hoja se usa para cubrir el queso, para que el queso huela rico, su flor es de color rosado","the guie' niza is a tall tree, it grows very large, it has a lot of branches its leaves are used to wrap cheese, so that the cheese will smell nice, its flowers are pink",d905974ec89f879a48a51fa6457ea2d9,
EX0347,S0857,,"guie' niza la? nápani guie' stìni naxiñà té ne rácani yaga yaga narooba, yaga yaga stale stale bandaga peru dxi ribeeni guie' ca la? qui gápadini bandaga, qui rápadini bandaga, ne ca bandaga stìni ca la?, stale binni dxiqué la? biquiiñecabeni para ruchendacabeni cuba niidxi ni rábicabe quesu ne nabé rinda'naxhi re' re' re'ni xho' xho' bandaga ca la? cuba niidxi ca rinda'...rinda'naxhini nanixe ne laaca, ne cuananaxhi stìni ca la? bandaga guixi bandaga guixi guixi bandaga stìni ca la? nabata ne galahui nápani cadxi cadxi casi cadxi bola huiini, anga ca biiidxi stìni","el madrecacao tiene su flor de color rojo pálido y llega a ser un árbol grande, un árbol de muchas hojas pero los días en que florea no tiene flores y sus hojas, anteriormente, muchas personas lo usaban para cubrir el queso y huele muy rico, el queso tomar el olor de la hoja y el queso huele rico y también, y su fruto, su hoja es ancho y en medio tiene unas bolitas que son sus semillas","the guie' niza has light red flowers and it can become a large tree, a tree with many, many leaves but when it blooms it doesn't have leaves, it doesn't have leaves, and its leaves, in the past, were used to wrap milk curd in them, what's called cheese and it smells very nice, the cheese takes the smell of the leaves and it smells nice and also, and its fruits, its leaves, its leaves, its leaves are wide, and in the middle they have sort of little balls, these are its seeds",9f374427fccf39c52b5dad1456f332df,
EX0348,S0859,,"guie' yaase ca la? ti yaga huiini naga'ni la? todo el, irá idubi idubi iza idubi iza ca la? nagaani ne bandaga stìni la? ti bandaga huiini nabata naverde ne yagape ca la? color nayaase rihuinnini, ne rácani yaga xada la? ne yaga bacaanda, galanni la? para cui binni xa'nanni la? ne guizilaadxi ne cadi cadi rihuinnipeni ra tiica mas que uriá ca dàni ca ne ndaani ca ra nuu ca yaga ziña ca, ndaani ca palmar ca","el olivo negro es una plantita fresca, todo el año está fresco y su hoja es ancha y verde y el mero árbo se ve de color negro, se vuelve un árbol chaparro y de sombra, es bueno para sentarse debajo de su sombra y descansar y y no se da en donde sea, sólo en la orilla de los cerros, y donde hay palmas, entre los palmares","the guie' yaase is a small, cool tree, all...all year round, all year round it stays green and its leaves are small and wide, green and the tree itself looks black, it grows into a short tree, and it provides shade, its nice to sit under it to rest you don't see it everywhere, only at the edge of the hills and amongst the palm tree, in the palm groves",21b3c51b3cdab3e6999a4bbc310a453d,
EX0349,S0862,,"guiichi belle ca la? ti yaga na nabé nápani guiichi la? ne bandaga stìni la ziuula casi ti doo huiini ne rihuinnini ra tiica uriá ca dren ca uriá dàni, urià ca guiixhi ca intiica, intiica ratiica rihuinnini guiichi belle nápani guiichi la? ne ra idaabi guiichi ca la? nabé riuuba ne qui riquiiñedini para gasti pue mas que para, pues yaga silvestreni qui riquiiñedini para gasti'","el guiichi belle (espina de fuego) es un árbol que tiene muchas espinas y su hoja es larga como un mecatito y se da donde sea en la orilla de los drenes, en la orilla de los cerros, en la orilla de los montes, se da donde sea, el guiichi belle tiene espinas y duele mucho cuando se clava esa espina, pues no se usa para nada, es un árbol silvestre, no se usa para nada","the guiichi belle is a tree that has a lot of thorns, and its leaves are long, almost like twine it grows everywhere along the irrigation canals, at the edge of the hills, it grows everywhere, the guiichi belle has a lot of thorns and it hurts a lot when you get pricked by its thorns, and it is not given any use, it is just a wild tree, it is not used for anything",9cfc569d507a8f34138f2b7a72dd3608,
EX0350,S0864,,"guiichi bidoorre ca la? ti yaga naguiichi, ti yaga guiichini la? ricá cadxi guiichi luni lui' cachu yuze laa ne nápani cadxi birí huiini la? nabé rinda' dxabacame la? ne uquiichime lii la? nabé riuuba ne nápani cadxi bandaga huiini color naxiñà la? ne na...casi nagá' ne ne ricá ti vaina huiini luni la? nápani cadxi ti frutu huiini stìni casi naguchi ndaani la? ne nápani bii...stale biidxi ndaani ne rócabe, rócabeni también, dxiqué la? udó binnini yanna la? pues ma co, ma nuu cuananaxhi la? ma qui ródicabe, ma ro pájaroni ca pájaro ca nga roni","el cuernecillo es un árbol espinoso, da unas espinas que parecen cuernos de toro y tiene unas hormiguitas que apestas mucho y su te pica duele mucho y tiene unas hojitas de color rojo, y como verdes y da una vainita, tiene un fruto que por dentro es como amarillo y tiene muchas semillas dentro y lo comen también, antes sí lo comían las personas, ahora ya no porque ya hay frutas, los pájaron son quienes lo comen ahora","the guiichi bidoorre is a thorny tree, a thorny tree, it grows thorns that look like a bull's horns and it has these small ants that stink and if they bite you it hurts a lot and it has these small red leaves, and green [too] and it produces small seed pods, it has small fuits, sort of yellow on the inside and it has a lot of seeds inside and it is edible, it is edible too, in the past people would eat it, not now because there are other fruits [available], it is not eaten anymore, now the birds are the ones that eat it",2956e19176f8797478c22323a13d061f,
EX0351,S0864,,"guiichi bido0rre ca la? este nápani tipu casi ti cruz huiini ne ribeeni ti guie' naguchi ne ribeeni ndaani, este biidxi stìni ca la? ribeeni ti cosa naguchi, dxiqué la? rixupiduni ora ma ziuudu sanja, ro binnini pues ne pa idaabini ñeeu la? ziuuba ñeelu ora idaabini, naná yuuba stìni ne sicarú guie huiini stìni","el cuernecillo tiene tipo de una cruz y da flores amarillas y dentro saca, su semilla da una cosa amarilla, antes lo chupábamos cuando íbamos la sanja, lo comen las personas y si se te clava en el piel te dolerá el pie, duele mucho y su flor es bonita","the guiichi bidoorre has a sort of cross, and it produces yellow flowers and it produces, inside, its seeds, it produces a yellow thing, in the past we used to suck on it whenever we went to the waterhole, it is edible and if you get pricked [with its thorns] in the foot, your foot will hurt if you get pricked, it hurts a lot, and its little flowers are pretty",e83465ad112085cc89e4e4eec0037952,
EX0352,S0866,,"guichi biduaa la? rudiini ti ti guie' naquichi', bandaga stìni la? na nagaa nagaa ne nabata huiini' ne ne ca cuananaxhi ca la? nagaa la? ne ora ma zigàni la? rácani naquichi', naquichi huiini', pero qui ridoobadi cuananaxhi ca ne ne yaga stìni ca la? nápani ti forma casi yaga cruz, ruchuuguduni chiqué para gandadu gúnidu biga' gandadu, nabé nuuni neza ruaa dàni ca","la randia malacocarpa da una flor blanca, su hoja es verde y un poco ancha y su fruto es verde y cuando va madurande se vuelve blanco, blanquito, pero no crece de tamaño y el árbol tiene forma de cruz, antes lo cortábamos para hacer collares y colgarnoslo, se da mucho por la orilla del cerro","the guiichi biduaa produces a white flower, its leaves are green and a bit wide and, and its fruit is green and when it ripens it turns white, a little white, but it is not a very big fruit and, and the tree has the shape of a cross, we used to cut it in order to make necklaces and wear them, it is abundant along the edge of the hills",3eaf1d4ccf4143656da2ef8e2f60754b,
EX0353,S0867,,"chi iniinu de sti guiichi biduaa, ndí sti guiichi biduaa di la?, ndi jmá naro'ba raca ndi', jmá nasoo ne cuananaxhi stìni la? laaca' nagaa ora nayaani, pero ora ma chigàni la? rácani naquichi ne ne nápani caadxi piipi huiini ládini, ora nagaani ca rihuinni piipi ca pero ora ma bigüini ca la? ma qui rihuinnidi ca piipi ca ne nabé nagueenda ro ca pájaro ca ni, purti nuu tiru ora chindado guuyado la? ma ma nápani ti hueco cueeni, ne ca bandaga stìni ca la? casi nacu'xhu casi, ma cadi rendondo nabatadi, nacu'xhu, casi nacuchu nacu'xhugani ne jmá nasoo rácani, nabé naporra ladi yaga stìni ca ne nabé de derecho rigaani, qui riquiiñediduni para, sólamente para ti yaga ti cinta huiini' cui ramada, cui yoo ziña o para tranca stì sti binni ra jñaa","vamos a hablar de otro guiichi biduaa, esta randia malacocarpa se hace más grande, más alto y su fruto también es verde cuando está crudo, pero cuando ya va a madurar se vuelve blanco y tiene unos puntitos en el cuerpo, cuando está verde se ven los puntitos, pero cuando ya está maduro ya no se ven los puntos y los pájaron se lo comen muy rápido, porque cuando llegamos a ver ya tiene un hueco en los lados, y sus hojas ya están como arrugadas, ya no es redondo y ancho, está arrugado medio arrugado y se hace más alto, la textura del árbol tiene muchas protuberancias, áspero y crece muy derecho, lo usamos sólamente como trave para construir una enrramada, una casa de palma o para una tranca de alguien en su terreno","we are going to talk about another guiichi biduaa, this other guiichi biduaa grows tallker, it is taller and its fruit is also green before it ripens but when it ripens it turns white and, and it has some dots on its peel, when it is green the dots are visible but once it ripens, the dots can no longer be seen and the birds eat them quickly, by the time you look, they (the fruits) alrady have holes on them, and their leaves are wrinkly, not wide and round, its wrinkly, somewhat wrinkled and it grows taller, the bark is very rough and it grows very straight, it is not used, only to build canopy frames, a thatch-roofed house, or as a cross bar in someone's land",83c1bb751cede6b2145143a72afc9e46,
EX0354,S0875,,"la guiaa la? ti yaga nasooni la? nápani bandaga huiini nabata casi, nabata huiini cadi tandi narooba, bia' bandaga bia' bandaga stì la xhadxi o ne riquiiñeni para yaga le' la? para yaga ñee la? para muriu la? para intiisi yaga, yaga naguídxini corazón stìni la? color naxiñà ne ladi bandadi stìni la? naté la? ne ne na casi ora napintu color ca café ne jaa yaga dànini, ridxélani lu dàni la?, ne lu ca layú, lu gui'xhi lu ca guiixhi narooba, lu ca layú ca riquiñeni para stale cosa, yaga galánni, para obra para artesanía, xcuni ca xcu la guiaa ca, rácani obra","el tepe huaje es un árbol alto, tiene hojas anchas pero no tan grandes, del tamaño de la hoja del guamúchil y se usa para leña de cerco, para horcón, para murillo y para cualquier leña, es un árbol macizo su lomo o interior es de color rojo y su corteza es pálida, de color pinto como café y es un árbol de cerro, se encuentra en el cerro y en los terrenos, en los grandes montes, en los terrenos sirve para muchas cosas, es un árbol bueno, para obras, para artesanías, la raíz del tepe huaje, para obras","the la guiaa is a tall tree, it has small wide leaves, a little wide and not too big, about the size of the la xhadxi [tree leaves] and it is used to make fences, for posts, for support beams, for any similar purpose, it is a very tough tree its wood is red and its bark is pale in color, sort of spotted, brown and uh it is a tree of the hills, you see it in the hills and in the fields, in the great brush, in the fields it is used for a lot of things, it is a very good tree, for construction, for crafts, its root, the root of the la guiaa, for construction",ce1ee8ebb85fe7634ef1f7873b953372,
EX0355,S0877,,"pues uyuudu yenabadiidxadu este xi para riquiiñe la guitu ca la?, este ti bizana la? gudxi naa de que riquiiñeni para té, peru la guitu xiñà, naquichi ca la? co' purti nápani stale tini entonces pur ngá nga uyuudu yenabadiidxadu la? para gannadu verdá, yannalii ya Velma, xi nalu pues naa la? yenabadiidxa bixhoze Abe la? ná bixhoze Abe la? de que que re'dicabeni té la? purti nápani stale demasiadu stale tini nápani ne ilaguitu xiñà ca nga nabe re' binni la? ne jmá nuu guilaguitu xiñà ca la? que blan...que ni naquichi ca pue rábibe naa gastiru sti clase la guitu mas que chupa clasesi la guitu nga nuu nabe la guitu xiñà ca la? pues naxiñàni nabe naxiñàni nabe, entonce ni naquichi ca nabe la? pue nga naquichi rihuinnica de que naquichi xhabaladini / naxhacu ládini / naxhacu / nanaande guidiladini, naxhacu ladini, ngá ná bisana ca","pues fuimos a preguntar para qué sirve el huachalalá, un hermano mío me dijo de que sirve para preparar té, pero el de color rojo, el blanco no porque tiene mucho óxido entonces este por eso fuimos a preguntar para saber la verdad, ahora tú Velma, qué dices pues yo fui a preguntarle a mi tío Abe y dijo mi tío Abe que no lo preparan en té porque tiene demasiaso óxido y el huachalalá rojo es el que se toma y que hay más huachalalá rojo que blanco pues me dice que no hay otro tipo de huachalalá, sólo hay de dos tipos, el huachalalá rojo pues es rojo, entonces el blanco se nota que es el blanco porque su corteza es blanca / su corteza es áspera / áspera / de corteza gruesa, de corteza gruesa, eso dijo mi hermano","so we went to ask what the la guitu is used for, a brother of mine said that it is used to make tea, but that's the red la guitu, not the white one because it has a lot latex so then that's why we went to ask so that we know for sure, now you Velma, what do you have to say as for me, I went to ask my uncle Abe and uncle Abe said that they don't make it into tea because it has too much latex and the red la guitu is the one that can be taken as tea, and there are other la guitu trees aside from the red one, a whi...a white one and so he said that there are not other la guitu types, only two, that's what he says the red la guitu is red, very red he says, then the white one he says, the white one is evident by its white bark / The bark is rough / rough / the bark is thick, the bark is thick, that's what my brother said",d31f041af494776ef3fa269cdf4be5d9,
EX0356,S0881,,"stale tipu la guitu ca nuu, la guitu xiñà ca la? principalmente ngá nga ni rábicabe huachalalá ca, riquiiñeni la? para, ti yaga nas..., rácani nasoo, nabé na...naxhacu ládini ne forma stìni color stìni la? naxiñà ne riquiiñecabeni para gastrini nácabe, para gueecabe, indaabini, cueecabe xhabaladini ca la? quíxhecabeni lu ubidxa la? ucuudxicabeni la? ne usundaabicabeni la? para icaacabeni cuaana la? ne gueecabeni ne ne ri, nápani cadxi bandaga casi redondo la? ora cayaba nisaguié nagaani, ora tiempu ma usibá ca la? rusabani irá bandaga, riguchicani rigúchini la? racá ma rusabani bandaga ca la? ne ne ma ne ti nácani ti yaga tini, nabé lui' rini irá tini stìni ca, naxiñà color xiñà ne nuu sti sti neza la guitu ca la? blancu, ngá la? qui riquiiñedini nga para gasti, laaca yaga tinini la? ra ugáluni la? riree tini ti casi leche blancu ne sti sti la guitu ca la? la guitu guchi rábicabe laa, ngá la? riaaxha cadxi xhabaladi huiinini lase ne ngá qui riquiiñedi nga para gasti, nabé ngola racani ñeeni, nabé ngola raca ñeeni la? ne nasooni bia' doce bia'","hay muchos tipos de huachalalá, el huachalalá rojo es el principal al que le llaman huachalalá, lo usan para, es un árbo alto, su textura es áspera y su color es rojo y lo usan para la gastritis, para tomarlo, lo ponen a hervir, le sacan su corteza, lo ponen a secar al sol  y lo ponen a hervir para poder tomar un lavado rectal o beberlo y tiene unas hojas redondas, cuando llueve es verde, cuando es tiempo de sequía se caen sus hojas, se vuelve amarillo después se le caen sus hojas y es un árbol con óxido, parece sangre todo su óxido, es de color rojo y hay otro tipo de la guitu que es blanco, ese no sirve para nada, también es un árbol con óxido, cuando lo cortas sale un líquido como leche de color blanco y hay otro tipo de la guitu, a ese le llaman la guitu amarillo, a ese se le quita un poco de su corteza delgada y no sirve para nada, su tronco se vuelve muy grande y mide de altura como unos doce metros","there are several types of la guitu, there is the red la guitu, the one that is mainly called huachalalá, it is used for, it is ta...it grows very tall, it has a very rough bark and it is sort of, its color is red and it is used for gastritis, they say, they drink it, it is boiled, the bark is stripped, it is laid down to dry under the sun, and it is put [in water] to boil, it is boiled and used in edemas or as a drink, and and, it has sort of round leaves, during the rainy season it is green, during the dry months, it drops all of its leaves, they turn yellow, they turn yellow and it drops all of its leaves, and and, and it has latex, its latex very much resembles blood, red, it is red in color and there is another type of la guitu, a white one, this one is not used for anything, it has latex, wherever you cut it it will ooze latex, almost like white milk and there is another type of la guitu, this one is called yellow la guitu, this one peels, the bark is thin, and it is not used for anything, its trunk becomes very thick, its trunk becomes very think and it twelve meters tall",e61de8ea6d5e45bd63d0d390bafca0c3,
EX0357,S0885,,"ma lu'lu' la? ti yaga laaca yaga tinnini, nalisu ládini casi casi piñón ne bandaga stìni la casi piñón risooni la? bia' chii bia', doce bia' ne rácani yaga roo huaxie' bandaga rápani ne rácani, rúnicabeni bilihuana', richézacabeni la? para gaatani ique yoo","el ma lu'lu' también es una planta con óxido, su cuerpo es liso como el piñón y su hoja es como piñón llega a medir de alto aproximadamente diez o doce metros y llega a ser un árbol grande tiene pocas hojas y lo hacen tejamanil, lo rompen para ponerlo en el techo de las casas (de teja)","the ma lu'lu' is a tree which also oozes, its bark is smooth, almost, almost like the piñón, and its leaves are almost like the (leaves or the) piñon as for height, it can reach up to ten, twelve meters, it can become a large tree it has few leaves and it gets made into, they make it into ceiling beams, they cut it to lay it on the roofs of houses",980bf66ece9a593a202b970f7dd6fa0b,
EX0358,S0894,,"yaga nin ca la? ti yaga nasooni, nasoo la? casi bandaga stìni la? casi paraísu ne riquiiñecabeni la?, bandaga verde, verde la? casi paraíso, riquiiñecabeni para cuini gueelu, guee binnini nabe la? ora napa rú indaabini cuini lu dé la? indaabini la? ne gueecabeni casi nisa natural, nisa de tiempu la? o nadxaa nadxaa nadxaa la? para rú para remediu","el árbol de nin es un árbol grande, es alto, su hoja es como la hoja del paraíso y se usa oara, hoja verde, verde como el paraíso, se usa para ponerlo a hervir y tomarlo cuando se tiene tos se pone a hervir  y lo toman como agua natural de tiempo, lo toman calientito para la tos, para remedio","the nin tree is a tall tree, tall, its leaves are similar to those of the paraisu it is used, the leaves are green, green, like those of the paraisu, and it is used, boiled to drink, people drink it when they have a cough it is boiled, it is boiled and they drink it just like water, at room temperature, or warm, warm, warm, as a cough remedy",0c06f6a257200836c4c24a72e37d3dbf,
